Province,City_District,Region_Type,Industry_Type,User_Type,Age_Group,Gender,Year_Month,User_Count,Transaction_Count,Transaction_Amount
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,60s_and_above,F,2017-06,492,1020,67619520
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,60s_and_above,M,2017-06,1253,2830,198221605
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,50s,F,2017-06,790,1696,117892563
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,50s,M,2017-06,1389,2971,217151062
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,40s,F,2017-06,960,1910,142373400
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,40s,M,2017-06,1306,2798,194714572
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,30s,F,2017-06,779,1559,167512425
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,30s,M,2017-06,654,1266,72541297
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,20s,F,2017-06,214,365,29483415
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,20s,M,2017-06,226,391,20452980
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,Below_20,F,2017-06,6,8,494900
Jeju-do,Seogwipo-si,Rural,Other,Jeju_Resident,Below_20,M,2017-06,12,19,485400
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,60s_and_above,F,2017-06,397,588,24293780
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,60s_and_above,M,2017-06,598,1017,45631067
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,50s,F,2017-06,654,936,48743328
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,50s,M,2017-06,973,1565,68637244
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,40s,F,2017-06,807,1133,43582380
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,40s,M,2017-06,1379,2133,80312450
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,30s,F,2017-06,1137,1490,40447430
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,30s,M,2017-06,1403,1867,41499192
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,20s,F,2017-06,884,1035,17296414
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,20s,M,2017-06,749,923,16015760
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,Below_20,F,2017-06,20,50,258600
Jeju-do,Seogwipo-si,Rural,Other,Domestic_Tourist,Below_20,M,2017-06,18,30,516100
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,60s_and_above,F,2017-06,620,1005,49048885
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,60s_and_above,M,2017-06,3397,6592,267342995
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,50s,F,2017-06,964,1709,84051746
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,50s,M,2017-06,2429,4655,237368685
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,40s,F,2017-06,981,1692,93172106
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,40s,M,2017-06,2004,3774,231933189
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,30s,F,2017-06,605,960,44506849
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,30s,M,2017-06,993,1669,82614762
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,20s,F,2017-06,227,333,12148257
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,20s,M,2017-06,337,514,24860320
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,60s_and_above,F,2017-06,216,285,12368511
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,60s_and_above,M,2017-06,534,726,33868951
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,50s,F,2017-06,547,681,30067847
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,50s,M,2017-06,1019,1274,58812968
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,40s,F,2017-06,692,857,34790475
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,40s,M,2017-06,1500,1894,80812600
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,30s,F,2017-06,1123,1258,45200040
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,30s,M,2017-06,1730,2011,69441145
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,20s,F,2017-06,729,787,27120819
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,20s,M,2017-06,814,920,26743047
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,60s_and_above,F,2017-06,56,71,14005000
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,60s_and_above,M,2017-06,227,325,45814911
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,50s,F,2017-06,172,207,18373100
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,50s,M,2017-06,774,1146,181765100
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,40s,F,2017-06,278,341,23325600
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,40s,M,2017-06,1079,1539,279239500
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,30s,F,2017-06,207,242,17295500
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,30s,M,2017-06,624,876,117089300
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,20s,F,2017-06,253,386,14180500
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,20s,M,2017-06,445,730,42710700
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,60s_and_above,F,2017-06,25,31,5395500
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,60s_and_above,M,2017-06,69,97,13253900
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,50s,F,2017-06,69,88,6401900
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,50s,M,2017-06,281,380,64709800
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,40s,F,2017-06,79,98,8354600
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,40s,M,2017-06,370,512,81196900
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,30s,F,2017-06,108,128,6374100
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,30s,M,2017-06,367,524,47152800
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,20s,F,2017-06,187,243,10843800
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,20s,M,2017-06,233,348,13627100
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,60s_and_above,F,2017-06,1892,2931,110082890
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,60s_and_above,M,2017-06,3963,6710,303462192
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,50s,F,2017-06,4638,7684,249140976
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,50s,M,2017-06,6964,13086,533401215
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,40s,F,2017-06,6480,12162,313956788
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,40s,M,2017-06,8983,17603,625275270
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,30s,F,2017-06,6038,10968,241576982
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,30s,M,2017-06,6771,12479,369414260
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,20s,F,2017-06,3520,6261,113275750
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,20s,M,2017-06,3160,5662,132116680
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,Below_20,F,2017-06,249,418,5227620
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,Below_20,M,2017-06,176,289,4124250
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,60s_and_above,F,2017-06,1840,2494,114461980
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,60s_and_above,M,2017-06,3380,4841,249597080
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,50s,F,2017-06,4205,5592,239633760
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,50s,M,2017-06,6714,9705,467440441
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,40s,F,2017-06,6115,8316,333398940
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,40s,M,2017-06,9742,14256,631049827
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,30s,F,2017-06,10789,14306,487509035
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,30s,M,2017-06,12736,17680,629158836
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,20s,F,2017-06,8980,11938,319018647
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,20s,M,2017-06,6363,8697,242158869
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,Below_20,F,2017-06,96,140,2613630
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,Below_20,M,2017-06,157,191,2601980
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,60s_and_above,F,2017-06,45,65,9894760
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,60s_and_above,M,2017-06,91,120,31566888
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,50s,F,2017-06,87,126,12228827
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,50s,M,2017-06,163,241,28136807
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,40s,F,2017-06,174,304,32985050
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,40s,M,2017-06,300,446,40700661
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,30s,F,2017-06,180,225,28842552
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,30s,M,2017-06,240,326,32433858
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,20s,F,2017-06,94,127,9788230
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,20s,M,2017-06,138,172,11702611
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,60s_and_above,F,2017-06,209,281,46287341
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,60s_and_above,M,2017-06,487,653,149463274
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,50s,F,2017-06,477,609,96661534
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,50s,M,2017-06,876,1159,229979588
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,40s,F,2017-06,913,1243,192224148
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,40s,M,2017-06,1460,2065,343205421
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,30s,F,2017-06,1679,2306,323046330
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,30s,M,2017-06,1871,2574,336835086
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,20s,F,2017-06,1047,1358,129644540
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,20s,M,2017-06,665,820,72753138
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,Below_20,M,2017-06,5,11,32200
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,60s_and_above,F,2017-06,2553,7496,279411110
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,60s_and_above,M,2017-06,3615,10250,333008060
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,50s,F,2017-06,4861,14836,466684522
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,50s,M,2017-06,6028,18993,484725024
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,40s,F,2017-06,6431,20226,562531030
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,40s,M,2017-06,9297,30563,628614030
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,30s,F,2017-06,5711,16338,377529599
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,30s,M,2017-06,7564,23712,386471295
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,20s,F,2017-06,3429,9403,125857270
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,20s,M,2017-06,4279,13779,126601140
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,Below_20,F,2017-06,290,794,4780250
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,Below_20,M,2017-06,256,737,3756440
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,60s_and_above,F,2017-06,1529,3229,105424960
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,60s_and_above,M,2017-06,2307,4894,135206280
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,50s,F,2017-06,3328,6115,187899779
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,50s,M,2017-06,5837,13292,296607206
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,40s,F,2017-06,5041,8772,240746510
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,40s,M,2017-06,9330,19646,401724020
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,30s,F,2017-06,8563,13967,319771527
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,30s,M,2017-06,12072,23041,417246165
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,20s,F,2017-06,7295,12133,176414573
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,20s,M,2017-06,7125,15247,172280194
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,Below_20,F,2017-06,165,339,2856560
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,Below_20,M,2017-06,326,540,3040090
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,60s_and_above,F,2017-06,1438,2299,206237493
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,60s_and_above,M,2017-06,1169,1833,191975200
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,50s,F,2017-06,2413,3859,358901036
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,50s,M,2017-06,1853,2904,219053780
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,40s,F,2017-06,2476,3885,247726000
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,40s,M,2017-06,2189,3504,330713290
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,30s,F,2017-06,1861,2829,145974670
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,30s,M,2017-06,1394,2097,101135310
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,20s,F,2017-06,926,1325,41688350
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,20s,M,2017-06,590,834,31014780
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,Below_20,F,2017-06,65,95,1354270
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,Below_20,M,2017-06,20,22,507600
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,60s_and_above,F,2017-06,915,1123,126665010
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,60s_and_above,M,2017-06,926,1160,118475640
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,50s,F,2017-06,1656,2178,163668300
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,50s,M,2017-06,1920,2710,155550579
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,40s,F,2017-06,2167,2830,125527227
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,40s,M,2017-06,2691,3642,150443814
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,30s,F,2017-06,3261,4262,132932510
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,30s,M,2017-06,3270,4450,136369165
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,20s,F,2017-06,2994,3960,88477500
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,20s,M,2017-06,1582,2053,47186590
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,Below_20,F,2017-06,39,45,700100
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,Below_20,M,2017-06,84,97,1782900
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,F,2017-06,140,209,9143320
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,M,2017-06,447,667,34442780
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,50s,F,2017-06,476,576,23249340
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,50s,M,2017-06,963,1271,84578570
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,40s,F,2017-06,921,1117,37473920
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,40s,M,2017-06,1135,1460,73318910
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,30s,F,2017-06,722,946,26553620
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,30s,M,2017-06,583,770,24441420
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,20s,F,2017-06,425,505,10033280
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,20s,M,2017-06,405,532,10067190
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,Below_20,F,2017-06,53,68,939100
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,Below_20,M,2017-06,46,54,657250
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,60s_and_above,F,2017-06,198,253,19781690
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,60s_and_above,M,2017-06,480,616,58205650
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,50s,F,2017-06,449,519,32963350
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,50s,M,2017-06,950,1149,92979790
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,40s,F,2017-06,641,771,38405120
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,40s,M,2017-06,1151,1375,77950210
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,30s,F,2017-06,671,778,33275865
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,30s,M,2017-06,936,1095,39522040
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,20s,F,2017-06,630,730,17095145
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,20s,M,2017-06,594,665,18499130
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,Below_20,F,2017-06,5,5,93000
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Domestic_Tourist,Below_20,M,2017-06,7,7,178000
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,60s_and_above,F,2017-06,1660,3226,170540020
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,60s_and_above,M,2017-06,2920,5756,336350312
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,50s,F,2017-06,2637,4946,257101999
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,50s,M,2017-06,3517,6677,406206967
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,40s,F,2017-06,3389,6575,385403823
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,40s,M,2017-06,4128,8094,444695101
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,30s,F,2017-06,3429,6936,475564038
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,30s,M,2017-06,2561,4726,223151460
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,20s,F,2017-06,1068,1776,84937240
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,20s,M,2017-06,886,1361,38588213
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,Below_20,F,2017-06,50,77,1194270
Jeju-do,Seogwipo-si,Urban,Other,Jeju_Resident,Below_20,M,2017-06,52,103,1371040
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,60s_and_above,F,2017-06,444,750,33038860
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,60s_and_above,M,2017-06,757,1298,54882370
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,50s,F,2017-06,761,1165,45941132
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,50s,M,2017-06,1416,2347,113855650
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,40s,F,2017-06,1019,1566,65070630
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,40s,M,2017-06,1679,2573,86802130
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,30s,F,2017-06,1618,2333,81954590
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,30s,M,2017-06,1776,2495,67471830
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,20s,F,2017-06,1213,1506,32793100
Jeju-do,Seogwipo-si,Urban,Other,Domestic_Tourist,20s,M,2017-06,789,1025,25181470
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,60s_and_above,F,2017-06,851,1257,61260232
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,60s_and_above,M,2017-06,3047,5085,215668504
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,50s,F,2017-06,1558,2364,119335353
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,50s,M,2017-06,2931,4993,301138249
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,40s,F,2017-06,1817,2768,134255424
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,40s,M,2017-06,3061,5118,275689103
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,30s,F,2017-06,1303,1872,79480445
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,30s,M,2017-06,2014,3077,137588426
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,20s,F,2017-06,399,555,20241648
Jeju-do,Seogwipo-si,Urban,Transportation,Jeju_Resident,20s,M,2017-06,634,916,31569534
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,60s_and_above,F,2017-06,286,349,18012914
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,60s_and_above,M,2017-06,667,817,37717337
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,50s,F,2017-06,681,769,34745785
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,50s,M,2017-06,1341,1635,72183306
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,40s,F,2017-06,911,1064,44568778
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,40s,M,2017-06,1940,2223,91805139
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,30s,F,2017-06,1463,1600,58116297
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,30s,M,2017-06,2270,2550,91566241
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,20s,F,2017-06,871,919,28919228
Jeju-do,Seogwipo-si,Urban,Transportation,Domestic_Tourist,20s,M,2017-06,912,986,30129358
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,60s_and_above,F,2017-05,8,10,1322000
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,60s_and_above,M,2017-05,92,154,20994500
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,50s,F,2017-05,45,70,6264700
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,50s,M,2017-05,240,427,71760400
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,40s,F,2017-05,68,100,6496000
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,40s,M,2017-05,242,421,83122000
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,30s,F,2017-05,42,46,2395500
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,30s,M,2017-05,125,191,31510400
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,20s,F,2017-05,43,54,1685500
Jeju-do,Jeju-si,Rural,Entertainment,Jeju_Resident,20s,M,2017-05,67,109,11138000
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,60s_and_above,F,2017-05,14,16,2182500
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,60s_and_above,M,2017-05,53,70,9602000
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,50s,F,2017-05,42,50,4313500
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,50s,M,2017-05,134,206,26101600
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,40s,F,2017-05,68,83,5207500
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,40s,M,2017-05,153,190,16465500
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,30s,F,2017-05,112,130,4859810
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,30s,M,2017-05,157,178,9521800
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,20s,F,2017-05,96,102,2534600
Jeju-do,Jeju-si,Rural,Entertainment,Domestic_Tourist,20s,M,2017-05,68,73,3192800
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,60s_and_above,F,2017-05,1192,1983,71091015
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,60s_and_above,M,2017-05,2740,5377,212359390
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,50s,F,2017-05,2839,5114,163613681
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,50s,M,2017-05,4886,10658,383686998
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,40s,F,2017-05,4020,7974,226683240
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,40s,M,2017-05,5762,11956,403721640
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,30s,F,2017-05,3936,7144,172675083
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,30s,M,2017-05,4336,8381,223278230
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,20s,F,2017-05,2776,4338,87053100
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,20s,M,2017-05,2076,3517,78687908
Jeju-do,Jeju-si,Rural,Food_Beverage,Jeju_Resident,Below_20,F,2017-05,70,134,1575200
